Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,AMZN,0,0,0,0,908660000000.0,910520000000.0,91.85,46.28,0.72,3.9,20.86,3.91,32.8,4.32,5.33,5.28,28.27,232890000000.0,478.21,19.7,93730000000.0,27760000000.0,10070000000.0,20.14,63.0,41250000000.0,83.98,49290000000.0,113.18,1.1,88.69,30720000000.0,16760000000.000002,1.71,1711.85,1684.38,4900000.0,491200000.0,412090000.0,16.12,57.09,4580000.0,1.15,,4890000.0
0,0,ETFC,0,0,0,0,11830000000.0,11380000000.0,12.54,10.56,0.78,4.0,2.03,3.85,,35.55,48.29,1.64,15.59,2960000000.0,11.35,12.7,2720000000.0,,1020000000.0,3.88,109.3,3520000000.0,14.41,2300000000.0,34.99,1.43,24.02,1690000000.0,,1.12,47.94,48.63,2720000.0,243150000.0,243790000.0,0.26,96.01,3500000.0,1.29,,3150000.0
0,0,MU,0,0,0,0,47480000000.0,47610000000.0,3.91,9.15,-0.27,1.58,1.37,1.59,2.48,43.56,46.85,19.79,42.1,29980000000.0,26.28,-20.6,17890000000.0,19210000000.0,13060000000.0,10.97,-51.1,7530000000.0,6.81,6240000000.0,17.56,2.25,31.25,17660000000.0,2990000000.0,1.48,40.8,38.76,33760000.0,1110000000.0,1100000000.0,0.27,80.35,44530000.0,1.65,3.98,62500000.0
0,0,TJX,0,0,0,0,65989999999.99999,66550000000.0,22.36,19.06,2.17,1.69,13.39,1.71,13.22,7.85,10.82,18.58,60.01,38970000000.0,30.95,1.5,11140000000.0,5040000000.0,3060000000.0,2.43,-4.1,3030000000.0,2.43,2230000000.0,44.24,1.53,4.06,4090000000.0,2620000000.0,0.86,51.93,50.55,6320000.0,1210000000.0,1240000000.0,0.06,93.47,13160000.0,1.82,1.06,12050000.0
0,0,EFX,0,0,0,0,14960000000.0,17400000000.0,49.91,19.75,11.03,4.38,4.78,5.1,23.38,8.79,12.56,3.72,9.58,3410000000.0,28.34,-0.4,,744300000.0,299800000.0,2.47,-85.1,223600000.0,1.85,2640000000.0,83.52,1.09,25.77,672200000.0,336560000.0,1.47,112.64,108.33,1080000.0,121360000.0,119980000.0,0.44,88.63,3760000.0,3.5,3.48,4850000.0
0,0,FITB,0,0,0,0,20720000000.0,33830000000.0,8.78,8.75,1.59,3.07,1.16,5.02,,32.53,41.68,1.52,13.51,6740000000.0,10.01,7.0,6690000000.0,,2100000000.0,3.06,-4.6,2580000000.0,3.99,17800000000.0,,,23.07,2860000000.0,,1.28,26.89,26.6,7840000.0,771110000.0,645480000.0,0.32,84.84,19410000.0,2.69,3.36,15530000.0
0,0,AON,0,0,0,0,41570000000.0,47000000000.0,37.64,16.81,1.66,3.86,9.99,4.36,16.27,10.53,21.86,5.6,24.81,10770000000.0,43.92,-4.8,4780000000.0,2890000000.0,1060000000.0,4.59,,737000000.0,3.07,6240000000.0,148.0,1.08,17.29,1690000000.0,1370000000.0,0.73,168.84,158.91,1180000.0,240570000.0,237260000.0,1.2,90.87,1550000.0,1.07,0.63,2040000.0
0,0,JNJ,0,0,0,0,362510000000.0,373310000000.0,24.28,14.91,2.42,4.44,6.07,4.58,13.17,18.75,26.24,8.62,25.51,81580000000.0,30.42,1.0,54590000000.0,28340000000.0,15300000000.0,5.61,,19840000000.0,7.45,30480000000.0,51.02,1.47,22.44,22200000000.0,17390000000.0,0.69,137.65,137.01,6900000.0,2660000000.0,2650000000.0,0.07,69.17,13070000.0,1.93,0.49,11280000.0
0,0,NEE,0,0,0,0,90200000000.0,131699999999.99998,13.59,20.8,3.09,5.39,2.64,7.87,15.38,39.68,26.39,2.74,17.14,16730000000.0,35.35,9.7,9660000000.0,8560000000.000001,6640000000.0,13.88,-81.0,638000000.0,1.33,37710000000.0,99.55,0.36,71.43,6590000000.0,-8240000000.0,0.18,189.66,178.6,2160000.0,478170000.0,477110000.0,0.19,79.27,5910000.0,2.87,1.26,5200000.0
0,0,AVB,0,0,0,0,27870000000.0,34900000000.0,28.6,39.82,16.9,12.18,2.62,15.25,23.87,42.57,36.31,2.82,9.27,2290000000.0,16.61,12.4,1520000000.0,1460000000.0,971690000.0,7.05,62.4,91660000.0,0.66,7060000000.0,66.38,0.59,76.97,1300000000.0,1130000000.0,0.73,197.8,186.08,138320000.0,138320000.0,137700000.0,0.26,95.07,1940000.0,3.25,,2049999.9999999998
0,0,GWW,0,0,0,0,17510000000.0,19480000000.0,22.94,15.88,1.26,1.56,9.16,1.74,12.02,6.97,12.15,14.59,41.98,11220000000.0,199.87,5.0,4350000000.0,1620000000.0,776000000.0,13.73,38.2,538000000.0,9.66,2220000000.0,106.07,2.37,34.39,1060000000.0,680880000.0,1.49,302.32,300.82,55600000.0,55600000.0,44870000.0,17.39,79.9,3030000.0,8.41,7.86,3190000.0
0,0,JPM,0,0,0,0,346030000000.0,-3470000000.0,11.74,10.03,1.12,3.33,1.5,-0.03,,31.23,39.27,1.26,12.68,103980000000.0,30.62,5.5,103980000000.0,,30710000000.0,9.0,67.0,973370000000.0,297.19,598910000000.0,,,70.36,14190000000.0,,1.08,103.99,105.45,13840000.0,3280000000.0,3200000000.0,0.79,74.71,18550000.0,1.5,0.55,17120000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8924.86,9712.35,,,,,,,,,
0,0,GLW,0,0,0,0,27230000000.0,33330000000.0,30.61,15.41,1.36,2.41,2.38,2.95,11.55,9.44,14.11,3.62,7.19,11290000000.0,13.84,15.1,4570000000.0,2890000000.0,968000000.0,1.13,,2360000000.0,2.99,6000000000.0,43.19,2.12,14.58,2920000000.0,218250000.0,1.23,34.28,32.58,4520000.0,785220000.0,784430000.0,0.28,73.6,15300000.0,4.43,1.95,18150000.0
0,0,UNH,0,0,0,0,238690000000.0,265470000000.00003,20.41,14.97,1.11,1.05,4.62,1.17,13.85,5.3,7.67,7.44,22.88,226250000000.0,234.94,12.2,53850000000.0,19170000000.0,11990000000.0,12.19,-16.0,14320000000.0,14.93,36550000000.0,65.01,0.67,53.85,15710000000.0,11810000000.0,0.98,249.77,259.75,4220000.0,959540000.0,953320000.0,0.59,88.12,6490000.0,1.26,0.68,6340000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,OXY,0,0,0,0,51130000000.0,58280000000.0,12.68,18.89,1.37,2.87,2.4,3.27,6.41,23.18,26.37,6.84,19.72,17820000000.0,23.4,36.4,12370000000.0,9090000000.0,4110000000.0000005,5.39,42.1,3030000000.0,4.05,10320000000.0,48.37,1.34,28.46,7670000000.0,1480000000.0,1.15,66.21,68.75,4260000.0,747880000.0,748720000.0,0.12,87.15,11210000.0,2.36,,10540000.0
0,0,NOK,0,0,0,0,33340000000.000004,33110000000.0,,13.24,0.81,,1.91,,,-1.51,0.0,1.9,-3.48,,,3.3,8990000000.0,,,-0.19,,,,,25.31,1.29,3.12,,,-0.06,6.07,5.84,27360000.0,5590000000.0,5550000000.0,0.0,7.01,56920000.0,1.75,,50480000.0
0,0,SRE,0,0,0,0,35040000000.0,64870000000.00001,37.37,18.0,2.65,3.0,2.35,5.55,16.52,8.98,20.35,2.68,6.54,11690000000.0,43.6,8.7,4090000000.0,3930000000.0,1050000000.0,3.42,,192000000.0,0.7,25550000000.0,132.74,0.49,54.35,3450000000.0,-1500000000.0,0.38,122.91,116.08,1620000.0,274180000.0,273620000.0,0.15,99.41,21160000.0,14.85,8.77,20900000.0
0,0,MAT,0,0,0,0,4670000000.0,6940000000.0,,96.64,-5.42,1.04,6.98,1.54,51.39,-11.77,-3.03,-1.49,-55.11,4510000000.0,13.07,-5.4,1790000000.0,135080000.0,-530990000.0,-1.54,,594480000.0,1.72,2860000000.0,426.59,1.88,1.94,-27320000.0,118260000.0,2.04,14.03,13.45,6270000.0,345400000.0,343840000.0,0.43,127.35,69660000.0,9.7,31.0,65280000.0
0,0,PX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PRU,0,0,0,0,40380000000.0,50070000000.0,10.41,7.2,0.93,0.64,0.84,0.79,7.46,6.44,10.34,0.5,7.9,63300000000.0,151.59,14.2,17090000000.0,6710000000.0,4030000000.0000005,9.5,-77.6,25280000000.0,61.81,34660000000.0,70.7,0.64,118.37,21660000000.0,-472500000.0,1.41,94.65,92.82,2220000.0,408330000.0,407960000.0,0.23,67.18,4950000.0,1.85,,3990000.0
0,0,SLB,0,0,0,0,63990000000.0,77710000000.0,30.18,20.52,1.31,1.95,1.77,2.37,11.52,6.52,9.72,2.8,5.9,32810000000.000004,23.69,0.0,4340000000.0,6750000000.0,2140000000.0000002,1.53,,2780000000.0,2.01,17830000000.0,48.73,1.17,26.15,5710000000.0,2320000000.0,1.69,43.75,47.05,10160000.0,1390000000.0,1380000000.0,0.13,80.19,20090000.0,2.33,1.45,20150000.0
0,0,PPL,0,0,0,0,23020000000.0,44680000000.0,12.38,12.57,3.64,2.96,1.97,5.74,10.4,23.47,40.1,4.6,16.3,7780000000.0,11.05,0.7,4269999999.9999995,4290000000.0,1820000000.0,2.58,432.1,621000000.0,0.86,22120000000.0,189.77,0.53,16.18,2820000000.0,-684630000.0,0.55,32.05,30.67,4710000.0,720990000.0,720650000.0,0.21,58.62,43310000.0,9.17,,42370000.0
0,0,DVA,0,0,0,0,9190000000.0,20420000000.0,60.04,10.58,0.61,0.81,2.48,1.79,9.81,1.4,13.06,4.89,14.46,11410000000.0,66.82,1.2,,2080000000.0,616430000.0,0.92,,325970000.0,1.96,10100000000.0,200.72,1.72,22.26,1530000000.0,513090000.00000006,1.68,54.61,60.22,1720000.0,166390000.0,124400000.0,2.11,90.41,4520000.0,2.34,3.33,4090000.0
0,0,EW,0,0,0,0,39230000000.0,38760000000.0,55.78,32.34,3.06,10.54,12.47,10.41,33.71,19.4,28.81,12.2,23.69,3720000000.0,17.8,10.0,2780000000.0,1150000000.0,722200000.0,3.38,,956500000.0,4.6,593800000.0,18.91,2.61,15.12,926800000.0,494290000.0,1.02,180.25,162.39,1320000.0,208110000.0,206460000.0,3.94,0.0,2830000.0,2.08,,3170000.0
0,0,FLS,0,0,0,0,6310000000.0,7160000000.0,52.97,19.28,1.17,1.65,3.83,1.87,15.49,3.12,9.14,4.59,7.51,3830000000.0,29.3,-4.6,1230000000.0,462600000.0,119670000.0,0.91,,619680000.0,4.73,1480000000.0,89.3,2.2,12.58,190830000.0,168150000.0,1.91,45.1,45.8,1020000.0,130979999.99999999,130770000.00000001,0.27,106.74,4630000.0,3.3,5.17,5980000.0
0,0,RSG,0,0,0,0,25640000000.0,33920000000.0,25.23,22.21,2.06,2.55,3.24,3.38,12.15,10.33,16.71,4.9,13.06,10040000000.0,30.72,-1.2,3890000000.0,2790000000.0,1040000000.0,3.16,-54.7,70500000.0,0.22,8340000000.0,105.14,0.57,24.58,2240000000.0,851460000.0,0.57,78.76,75.16,1250000.0,321620000.0,212240000.0,0.17,96.9,5870000.0,4.27,,6570000.0
0,0,PWR,0,0,0,0,5650000000.0,6620000000.0,21.04,11.29,1.11,0.51,1.57,0.59,7.9,2.63,5.29,5.45,8.0,11170000000.0,73.03,25.6,1480000000.0,837210000.0,293350000.0,1.9,-50.0,78690000.0,0.56,1110000000.0,30.68,1.84,25.45,358790000.0,77160000.0,1.42,36.76,33.76,1450000.0,141360000.0,139600000.0,0.75,92.13,5240000.0,3.11,3.92,6630000.0
0,0,TYC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CELG,0,0,0,0,66720000000.0,80790000000.0,17.24,7.53,0.49,4.37,10.8,5.29,13.19,26.48,35.92,10.46,61.86,15280000000.0,21.33,15.9,14060000000.0,6120000000.0,4050000000.0,5.51,,6050000000.0,8.61,20270000000.0,329.01,2.23,8.8,5170000000.0,4820000000.0,2.03,88.76,81.27,10580000.0,702360000.0,700250000.0,0.22,77.95,18510000.0,1.71,2.64,17110000.0
0,0,APC,0,0,0,0,23690000000.0,42230000000.0,39.32,18.73,0.93,1.84,2.72,3.27,5.77,4.76,17.43,3.41,6.08,12910000000.0,25.61,5.2,9170000000.0,7320000000.0,606000000.0,1.2,-89.5,1320000000.0,2.64,17570000000.0,160.59,0.81,17.36,5930000000.0,-396750000.0,1.34,44.43,51.6,5360000.0,501940000.0,498160000.0,0.28,88.47,13710000.0,2.6,2.67,12950000.0
0,0,PNR,0,0,0,0,7770000000.0,8460000000.000001,23.15,16.34,0.27,2.62,4.22,2.85,15.06,11.72,16.1,4.8,9.36,2970000000.0,16.87,2.7,1050000000.0,561900000.0,321700000.0,1.96,-51.0,74300000.0,0.43,787600000.0,42.9,1.27,10.72,439100000.0,651940000.0,1.22,43.16,41.3,1440000.0,171670000.0,170280000.0,0.65,92.0,4139999.9999999995,3.17,2.71,2830000.0
0,0,LLY,0,0,0,0,123450000000.0,137259999999.99998,40.63,19.18,2.7,5.03,13.03,5.59,17.44,13.16,26.18,9.04,28.63,24560000000.0,23.89,4.5,18160000000.0,7870000000.0,3230000000.0,3.13,,8160000000.0,7.88,12850000000.0,117.77,1.73,9.76,5520000000.0,1420000000.0,0.54,126.39,116.39,17080000.0,970820000.0,908650000.0,0.12,81.54,133360000.00000001,3.51,14.55,35270000.0
0,0,AIZ,0,0,0,0,5890000000.0,7570000000.0,23.98,10.09,0.58,0.73,1.16,0.94,11.8,3.12,6.39,0.88,5.37,8060000000.000001,136.02,38.2,704400000.0,641900000.0,236800000.0,3.98,-92.0,1690000000.0,27.39,3320000000.0,64.72,0.59,82.53,656700000.0,8560000000.000001,0.76,98.42,97.71,61680000.0,61680000.0,61080000.0,1.02,83.64,1480000.0,2.55,2.41,1600000.0
0,0,BKS,0,0,0,0,389230000.0,514299999.99999994,296.11,15.68,9.35,0.11,0.82,0.14,4.09,0.04,1.37,1.71,0.31,3580000000.0,49.21,-0.0,1110000000.0,125640000.0,1340000.0,0.02,,15860000.0,0.22,129250000.0,27.3,1.12,6.48,81860000.0,-95200000.0,-0.53,5.78,6.33,1550000.0,73030000.0,61780000.0,25.28,80.15,13140000.0,7.32,25.89,12530000.0
0,0,MTB,0,0,0,0,22720000000.0,27660000000.0,12.88,10.74,0.74,3.92,1.6,4.77,,33.09,47.21,1.61,12.1,5800000000.0,40.25,5.4,5800000000.0,,1840000000.0,12.74,69.4,9210000000.0,66.49,13030000000.0,,,102.71,2089999999.9999998,,1.22,167.14,162.4,138460000.0,138460000.0,124680000.0,6.57,81.94,1690000.0,1.85,1.36,1350000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,20230000000.0,24700000000.0,31.07,27.13,3.27,3.73,6.07,4.55,22.63,12.14,17.53,5.77,20.54,5420000000.0,41.18,1.3,2370000000.0,1090000000.0,658800000.0,4.93,-65.0,102400000.0,0.78,4740000000.0,141.69,0.78,25.23,945300000.0,630840000.0,-0.0,140.2,139.19,1390000.0,122450000.0,129610000.00000001,0.07,89.52,10020000.0,6.66,,9300000.0
0,0,CSCO,0,0,0,0,244270000000.0,228310000000.0,20.24,16.42,1.81,4.81,6.02,4.49,14.97,25.31,26.46,7.19,27.74,50820000000.0,10.99,4.7,30680000000.0,15250000000.0,12870000000.0,2.74,,40380000000.0,9.17,25660000000.0,62.9,1.8,9.22,14080000000.0,8060000000.000001,1.06,52.39,47.46,20920000.0,4400000000.0,4400000000.0,0.07,77.32,44230000.0,2.01,0.96,36480000.0
0,0,PFE,0,0,0,0,239500000000.0,262320000000.0,23.12,14.1,2.53,4.46,3.89,4.89,11.89,20.79,29.31,5.93,16.51,53650000000.0,9.14,2.0,42520000000.0,22060000000.0,11140000000.0,1.87,,18930000000.0,3.41,42120000000.0,66.07,1.57,11.09,15830000000.0,6710000000.0,0.59,42.33,43.06,24920000.0,5550000000.0,5510000000.0,0.06,76.34,103490000.0,3.93,1.86,155950000.0
0,0,S,0,0,0,0,23530000000.0,56080000000.0,77.97,144.25,22.48,0.71,0.83,1.69,4.27,0.9,11.46,2.84,1.09,33240000000.000004,8.23,4.4,19050000000.0,13130000000.0,300000000.0,0.07,,6820000000.0,1.67,39880000000.0,140.79,1.16,6.93,10230000000.0,-2100000000.0,0.87,6.19,6.17,14070000.0,4080000000.0,621740000.0,0.22,15.11,92610000.0,6.28,16.67,102220000.0
0,0,AAPL,0,0,0,0,943530000000.0,957210000000.0,16.51,15.62,1.31,3.61,8.03,3.66,12.04,22.72,25.98,10.89,46.05,261610000000.0,53.82,-4.5,101840000000.0,79520000000.0,59430000000.0,12.12,-0.5,86430000000.0,18.33,114730000000.0,97.32,1.3,24.92,75830000000.0,45140000000.0,0.91,182.09,184.4,29560000.0,4720000000.0,4460000000.0,0.08,60.95,72750000.0,2.9,1.54,39900000.0
0,0,CNP,0,0,0,0,15270000000.0,21610000000.0,41.16,16.74,3.2,1.44,2.42,2.04,10.27,3.47,8.03,2.14,5.77,10590000000.0,23.59,15.1,2480000000.0,2100000000.0,333000000.0,0.74,-90.7,4770000000.0,9.52,9160000000.0,113.72,2.13,12.61,2140000000.0000002,261750000.0,0.42,30.61,29.03,4670000.0,501440000.0,499960000.0,0.22,84.04,18730000.0,3.64,4.76,17710000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GNW,0,0,0,0,1990000000.0,5750000000.0,16.68,3.34,0.68,0.24,0.16,0.68,7.24,1.41,8.86,0.45,2.01,8430000000.0,16.85,19.4,747000000.0,795000000.0,119000000.0,0.238,,2530000000.0,5.05,4540000000.0,32.0,4.01,24.85,1630000000.0,1230000000.0,0.26,3.9533,4.3316,4170000.0,500900000.0,497330000.0,0.64,65.51,25450000.0,4.35,5.72,21860000.0
0,0,MPC,0,0,0,0,42620000000.0,78470000000.0,12.0,6.94,1.06,0.44,1.22,0.81,10.24,2.88,5.34,4.55,10.78,96710000000.0,186.69,53.2,10640000000.0,7660000000.0,2780000000.0,5.28,-52.8,1690000000.0,2.5,27520000000.0,61.09,1.36,51.73,6160000000.0,-1370000000.0,1.09,61.62,66.49,6290000.0,672650000.0,670450000.0,64.95,0.0,10160000.0,1.67,1.52,7900000.0
0,0,CPB,0,0,0,0,11600000000.0,20780000000.0,,15.17,-7.18,1.19,9.14,2.13,10.4,-1.68,15.64,8.52,-10.16,9750000000.0,32.4,24.4,2910000000.0,2000000000.0,-164000000.0,-0.55,,203000000.0,0.67,9460000000.0,739.98,0.7,4.22,1490000000.0,933000000.0,0.68,36.27,36.73,2710000.0,301120000.0,155910000.0,44.37,54.19,24050000.0,6.73,13.18,24470000.0
